"pitcher","role_key","inning","outs_when_up","score_gap","on_3b","on_2b","on_1b","Segmentation","Segmentation_tier2"
693821,"SP",1,0,0,0,0,0,"A","A"
642397,"RP",7,1,0,0,1,1,"A","A++"
605612,"RP",8,0,-8,0,0,0,"B2","B2"
622072,"SP",1,0,0,0,0,0,"A","A"
669459,"RP",9,0,4,0,0,0,"B1","B1"
669467,"RP",7,1,1,0,0,0,"A","A"
594580,"RP",6,1,1,1,1,0,"A","A++"
686610,"RP",11,0,0,0,1,0,"A","A++"
607481,"RP",9,2,0,0,0,1,"A","A+"
640470,"RP",9,0,1,0,0,0,"A","A"
605130,"RP",8,0,-3,0,0,0,"B2","B2"
687396,"RP",4,2,0,0,0,0,"A","A"
687798,"RP",7,0,-9,0,0,0,"B2","B2"
542888,"RP",7,0,-2,0,0,0,"A","A"
669796,"RP",8,0,-4,0,0,0,"B2","B2"
663542,"RP",8,0,-12,0,0,0,"B2","B2"
643377,"RP",8,0,2,0,0,0,"A","A"
621051,"RP",7,0,2,0,0,0,"A","A"
641793,"RP",8,0,-2,0,0,0,"A","A"
669947,"RP",11,0,1,0,1,0,"A","A++"
519293,"RP",9,0,2,0,0,0,"A","A"
623437,"RP",7,0,1,0,0,0,"A","A"
571670,"RP",7,2,2,0,0,1,"A","A+"
548384,"RP",8,2,-1,0,0,0,"A","A"
663804,"RP",6,0,-4,0,0,0,"B2","B2"
657006,"SP",1,0,0,0,0,0,"A","A"
663855,"RP",9,0,2,0,0,0,"A","A"
606965,"RP",8,1,2,1,1,1,"A","A++"
571656,"RP",8,0,3,0,0,0,"B1","B1"
670102,"RP",4,0,-1,0,1,0,"A","A++"
657097,"RP",7,1,5,1,1,1,"B1","B1"
656945,"RP",8,0,2,0,0,0,"A","A"
607259,"RP",8,0,2,0,0,0,"A","A"
657240,"RP",6,0,1,0,0,0,"A","A"
662253,"RP",8,0,1,0,0,0,"A","A"
656257,"RP",7,2,-1,0,0,0,"A","A"
607179,"RP",6,0,0,0,0,0,"A","A"
666129,"SP",1,0,0,0,0,0,"A","A"
622250,"RP",7,0,1,0,0,0,"A","A"
592773,"RP",7,0,-3,0,0,0,"B2","B2"
621345,"RP",8,0,8,0,0,0,"B1","B1"
643256,"RP",7,1,-2,0,1,1,"A","A++"
664139,"RP",7,0,4,0,0,0,"B1","B1"
543518,"RP",9,1,4,0,1,1,"B1","B1"
676272,"SP",1,0,0,0,0,0,"A","A"
674072,"SP",1,0,0,0,0,0,"A","A"
666374,"RP",6,1,1,0,1,0,"A","A++"
547973,"RP",9,0,0,0,0,0,"A","A"
670950,"SP",1,0,1,0,0,0,"A","A"
656730,"RP",9,0,5,0,0,0,"B1","B1"
663658,"RP",8,0,-2,0,0,0,"A","A"
502043,"SP",1,0,0,0,0,0,"A","A"
573009,"RP",7,0,0,0,0,0,"A","A"
612434,"RP",8,2,0,0,0,0,"A","A"
623433,"RP",9,0,8,0,0,0,"B1","B1"
621076,"SP",1,0,0,0,0,0,"A","A"
605483,"SP",1,0,0,0,0,0,"A","A"
593576,"RP",8,0,-3,0,0,0,"B2","B2"
641729,"RP",7,0,9,0,0,0,"B1","B1"
425794,"SP",1,0,0,0,0,0,"A","A"
543056,"RP",8,0,-1,0,0,0,"A","A"
661395,"RP",9,0,2,0,0,0,"A","A"
518585,"RP",9,0,7,0,0,0,"B1","B1"
608337,"SP",1,0,0,0,0,0,"A","A"
663623,"SP",1,0,0,0,0,0,"A","A"
641302,"RP",7,0,-2,0,0,0,"A","A"
668970,"RP",4,0,-9,0,0,0,"B2","B2"
663941,"RP",6,0,9,0,0,0,"B1","B1"
595345,"RP",7,0,2,0,0,0,"A","A"
641871,"RP",8,0,-1,0,0,0,"A","A"
686654,"RP",11,2,-1,1,0,1,"A","A++"
606149,"RP",8,0,1,0,0,0,"A","A"
641329,"RP",7,0,-1,0,0,0,"A","A"
656288,"SP",1,0,0,0,0,0,"A","A"
642048,"RP",11,0,0,0,1,0,"A","A++"
621107,"SP",1,0,0,0,0,0,"A","A"
518886,"RP",9,0,0,0,0,0,"A","A"
656546,"RP",12,0,1,0,1,0,"A","A++"
641771,"RP",7,0,0,0,0,0,"A","A"
554340,"RP",6,2,-1,0,0,1,"A","A+"
668881,"SP",1,0,2,0,0,0,"A","A"
453268,"RP",6,0,-9,0,0,0,"B2","B2"
628708,"RP",6,2,0,1,0,0,"A","A++"
664875,"RP",7,0,-8,0,0,0,"B2","B2"
607755,"RP",10,0,0,0,1,1,"A","A++"
664208,"RP",5,2,-2,1,1,1,"A","A++"
681911,"RP",6,2,-5,0,1,1,"B2","B2"
640462,"RP",9,0,3,0,0,0,"B1","B1"
669674,"RP",9,0,0,0,0,0,"A","A"
493603,"RP",9,1,-2,0,1,1,"A","A++"
673540,"SP",1,0,0,0,0,0,"A","A"
680704,"RP",8,1,-3,0,0,0,"B2","B2"
621381,"RP",5,0,0,0,0,0,"A","A"
668674,"RP",8,0,0,0,0,0,"A","A"
656232,"SP",1,0,0,0,0,0,"A","A"
642100,"RP",10,0,0,0,1,0,"A","A++"
623352,"RP",9,0,2,0,0,0,"A","A"
664199,"RP",7,0,-5,0,0,0,"B2","B2"
669456,"SP",1,0,1,0,0,0,"A","A"
641941,"RP",3,0,0,0,0,0,"A","A"
592779,"RP",7,0,2,0,0,0,"A","A"
657265,"RP",6,0,4,0,0,0,"B1","B1"
621237,"RP",8,0,0,0,0,0,"A","A"
641540,"SP",1,0,0,0,0,0,"A","A"
666214,"SP",1,0,0,0,0,0,"A","A"
643410,"RP",7,0,1,0,0,0,"A","A"
606160,"RP",9,0,-3,0,0,0,"B2","B2"
571948,"RP",7,2,4,0,0,1,"B1","B1"
657756,"SP",1,0,0,0,0,0,"A","A"
672710,"RP",6,0,-4,0,0,0,"B2","B2"
489119,"SP",1,0,0,0,0,0,"A","A"
688427,"RP",7,0,6,0,0,0,"B1","B1"
543507,"RP",10,0,0,0,1,0,"A","A++"
663903,"SP",1,0,0,0,0,0,"A","A"
664747,"RP",9,0,2,0,0,0,"A","A"
657585,"RP",6,1,-3,1,1,0,"B2","B2"
598286,"RP",6,1,-9,0,1,0,"B2","B2"
527048,"SP",1,0,0,0,0,0,"A","A"
621383,"RP",5,1,0,1,1,1,"A","A++"
660813,"RP",7,0,4,0,0,0,"B1","B1"
608678,"RP",7,0,5,0,0,0,"B1","B1"
680735,"RP",8,0,-3,0,0,0,"B2","B2"
641835,"RP",8,0,1,0,0,0,"A","A"
607755,"RP",9,0,5,0,0,0,"B1","B1"
543518,"RP",9,0,4,0,0,0,"B1","B1"
693433,"SP",1,0,0,0,0,0,"A","A"
657024,"RP",7,0,1,0,0,0,"A","A"
489446,"RP",6,2,7,1,1,1,"B1","B1"
657514,"RP",9,0,10,0,0,0,"B1","B1"
641743,"RP",7,0,7,0,0,0,"B1","B1"
623149,"RP",9,0,1,0,0,0,"A","A"
664126,"RP",9,1,4,1,1,1,"B1","B1"
608344,"SP",1,0,0,0,0,0,"A","A"
656234,"RP",7,0,-7,0,0,0,"B2","B2"
641703,"RP",7,0,-6,0,0,0,"B2","B2"
506433,"SP",1,0,0,0,0,0,"A","A"
663385,"RP",8,0,-3,0,0,0,"B2","B2"
643511,"RP",8,0,1,0,0,0,"A","A"
682175,"RP",5,0,12,0,0,1,"B1","B1"
664294,"RP",7,1,-1,0,0,0,"A","A"
656529,"RP",8,0,-4,0,0,0,"B2","B2"
640455,"RP",3,1,0,0,0,1,"A","A+"
663776,"SP",1,0,1,0,0,0,"A","A"
592741,"RP",9,0,6,0,0,0,"B1","B1"
672578,"RP",6,1,-2,1,0,1,"A","A++"
662253,"RP",8,0,1,0,0,0,"A","A"
677053,"RP",6,1,0,0,1,1,"A","A++"
666808,"RP",9,0,1,0,0,0,"A","A"
592836,"SP",1,0,1,0,0,0,"A","A"
605218,"RP",8,0,0,0,0,0,"A","A"
696147,"RP",8,0,3,0,0,0,"B1","B1"
694363,"SP",1,0,0,0,0,0,"A","A"
657508,"RP",5,0,-1,0,0,1,"A","A+"
605154,"SP",1,0,0,0,0,0,"A","A"
669947,"RP",8,0,-1,0,0,0,"A","A"
672335,"RP",6,0,-1,0,1,1,"A","A++"
641771,"RP",9,0,-1,0,0,0,"A","A"
600917,"RP",9,0,-1,0,0,0,"A","A"
592332,"SP",1,0,0,0,0,0,"A","A"
640454,"RP",3,0,-4,1,1,0,"B2","B2"
669211,"RP",8,0,-7,0,0,0,"B2","B2"
543294,"SP",1,0,0,0,0,0,"A","A"
657746,"SP",1,0,0,0,0,0,"A","A"
650893,"RP",7,0,-5,0,0,0,"B2","B2"
680739,"RP",8,0,-5,0,0,0,"B2","B2"
596001,"RP",11,0,2,0,1,0,"A","A++"
608371,"RP",8,0,2,0,0,0,"A","A"
663947,"RP",4,0,5,0,0,0,"B1","B1"
607179,"RP",5,1,0,0,0,1,"A","A+"
621016,"RP",7,2,-2,0,1,1,"A","A++"
641793,"RP",7,2,5,0,0,0,"B1","B1"
645261,"SP",1,0,2,0,0,0,"A","A"
624647,"RP",8,0,2,0,0,0,"A","A"
657053,"SP",1,0,0,0,0,0,"A","A"
656731,"SP",1,0,0,0,0,0,"A","A"
678061,"RP",6,0,-6,0,0,0,"B2","B2"
605463,"RP",8,1,1,1,1,0,"A","A++"
606303,"RP",8,0,1,0,0,0,"A","A"
677020,"RP",8,0,5,0,0,0,"B1","B1"
605177,"RP",8,0,4,0,0,0,"B1","B1"
592866,"SP",1,0,0,0,0,0,"A","A"
681982,"RP",8,0,-1,0,0,0,"A","A"
687798,"RP",9,0,-1,0,0,0,"A","A"
527054,"SP",1,0,0,0,0,0,"A","A"
669387,"RP",6,0,-2,0,0,0,"A","A"
448179,"SP",1,0,0,0,0,0,"A","A"
686839,"RP",6,2,5,0,0,0,"B1","B1"
542585,"RP",8,0,5,0,0,0,"B1","B1"
640462,"RP",9,0,1,0,0,0,"A","A"
676664,"SP",1,0,0,0,0,0,"A","A"
593334,"SP",1,0,1,0,0,0,"A","A"
671096,"SP",1,0,0,0,0,0,"A","A"
666168,"RP",7,0,0,0,0,0,"A","A"
605447,"RP",8,2,1,0,0,1,"A","A+"
656629,"SP",1,0,0,0,0,0,"A","A"
668678,"SP",1,0,0,0,0,0,"A","A"
621294,"RP",8,0,7,0,0,0,"B1","B1"
663556,"SP",1,0,0,0,0,0,"A","A"
592426,"RP",7,0,-2,0,0,0,"A","A"
661527,"RP",7,2,-2,0,1,0,"A","A++"
675540,"RP",4,2,-1,1,1,1,"A","A++"
606160,"RP",9,0,-2,0,0,0,"A","A"
605242,"RP",6,0,1,0,0,0,"A","A"
656061,"RP",4,2,-9,0,1,1,"B2","B2"
660853,"RP",6,1,-3,1,1,1,"B2","B2"
665871,"RP",8,0,8,0,0,0,"B1","B1"
681911,"RP",11,0,0,0,1,0,"A","A++"
571656,"RP",7,0,2,0,0,0,"A","A"
657571,"RP",10,0,0,0,1,0,"A","A++"
642207,"RP",9,0,1,0,0,0,"A","A"
669438,"RP",2,0,0,0,0,0,"A","A"
659275,"SP",1,0,0,0,0,0,"A","A"
665625,"RP",7,0,3,0,0,0,"B1","B1"
573124,"RP",10,0,0,0,1,0,"A","A++"
676254,"RP",2,0,0,0,0,0,"A","A"
572403,"RP",8,0,-5,0,0,0,"B2","B2"
622503,"RP",9,0,-4,0,0,0,"B2","B2"
656557,"SP",1,0,0,0,0,0,"A","A"
446372,"RP",7,0,10,0,0,0,"B1","B1"
663567,"RP",5,0,-8,0,0,0,"B2","B2"
656945,"RP",8,0,1,0,0,0,"A","A"
666374,"RP",6,2,-1,0,0,0,"A","A"
542888,"RP",9,0,4,0,0,0,"B1","B1"
669618,"RP",7,0,-1,0,0,0,"A","A"
686218,"SP",1,0,0,0,0,0,"A","A"
676684,"SP",1,0,0,0,0,0,"A","A"
571945,"SP",1,0,0,0,0,0,"A","A"
641585,"SP",1,0,0,0,0,0,"A","A"
643396,"RP",8,0,-9,0,0,0,"B2","B2"
686651,"SP",1,0,0,0,0,0,"A","A"
686839,"RP",10,0,0,0,1,0,"A","A++"
661395,"RP",10,0,3,0,1,0,"B1","B1"
489446,"RP",6,0,3,0,0,0,"B1","B1"
670912,"SP",1,0,0,0,0,0,"A","A"
471911,"SP",1,0,0,0,0,0,"A","A"
669203,"SP",1,0,0,0,0,0,"A","A"
519151,"RP",9,0,0,0,0,0,"A","A"
542881,"SP",1,0,0,0,0,0,"A","A"
686747,"RP",6,2,2,1,1,1,"A","A++"
547973,"RP",8,0,-2,0,0,0,"A","A"
592779,"RP",8,0,0,0,0,0,"A","A"
472610,"RP",9,0,-6,0,0,0,"B2","B2"
667463,"RP",8,0,1,0,0,0,"A","A"
572955,"RP",7,0,1,0,0,0,"A","A"
650960,"RP",9,0,-1,0,0,0,"A","A"
607625,"SP",1,0,0,0,0,0,"A","A"
687798,"RP",8,0,-3,0,0,0,"B2","B2"
669947,"RP",3,2,-1,1,1,0,"A","A++"
623433,"RP",7,0,3,0,0,0,"B1","B1"
641927,"SP",1,0,0,0,0,0,"A","A"
547179,"SP",1,0,0,0,0,0,"A","A"
453268,"RP",8,0,2,0,0,0,"A","A"
571656,"RP",7,2,-3,1,0,1,"B2","B2"
643377,"RP",9,0,0,0,0,0,"A","A"
642207,"RP",9,0,0,0,0,0,"A","A"
607192,"SP",1,0,0,0,0,0,"A","A"
677053,"RP",8,0,1,0,0,0,"A","A"
450203,"SP",1,0,0,0,0,0,"A","A"
676254,"RP",9,1,-2,0,1,1,"A","A++"
670102,"RP",9,0,11,0,0,0,"B1","B1"
701643,"RP",6,0,2,0,0,0,"A","A"
642100,"RP",8,0,-1,0,0,0,"A","A"
660853,"RP",7,0,0,0,0,0,"A","A"
650893,"RP",5,2,2,0,0,1,"A","A+"
623465,"RP",9,0,0,0,0,0,"A","A"
518886,"RP",9,0,1,0,0,0,"A","A"
666720,"RP",8,1,1,0,1,1,"A","A++"
664208,"RP",7,0,3,0,0,0,"B1","B1"
677020,"RP",8,0,3,0,0,0,"B1","B1"
663765,"RP",3,1,-1,0,0,1,"A","A+"
667755,"RP",7,0,-1,0,0,0,"A","A"
663738,"SP",1,0,0,0,0,0,"A","A"
607481,"RP",7,2,3,1,0,1,"B1","B1"
680694,"SP",1,0,0,0,0,0,"A","A"
640470,"RP",8,0,-3,0,0,0,"B2","B2"
691587,"SP",1,0,0,0,0,0,"A","A"
650644,"SP",1,0,0,0,0,0,"A","A"
663947,"RP",6,2,1,0,0,1,"A","A+"
573186,"SP",1,0,4,0,0,0,"B1","B1"
622250,"RP",6,2,1,1,0,0,"A","A++"
596295,"SP",1,0,0,0,0,0,"A","A"
663423,"RP",8,0,6,0,0,0,"B1","B1"
607179,"RP",7,0,7,0,0,0,"B1","B1"
622075,"RP",11,0,0,0,1,0,"A","A++"
676760,"RP",8,0,-1,0,0,0,"A","A"
579328,"SP",1,0,0,0,0,0,"A","A"
650633,"RP",9,0,2,0,0,0,"A","A"
665622,"SP",1,0,0,0,0,0,"A","A"
628452,"RP",9,0,1,0,0,0,"A","A"
664126,"RP",9,0,2,0,0,0,"A","A"
606160,"RP",8,0,3,0,0,0,"B1","B1"
642585,"RP",9,0,1,0,0,0,"A","A"
664199,"RP",7,0,0,0,0,0,"A","A"
621237,"RP",7,0,-2,0,0,0,"A","A"
664747,"RP",8,0,-2,0,1,1,"A","A++"
669194,"SP",1,0,1,0,0,0,"A","A"
643410,"RP",6,0,-3,0,0,0,"B2","B2"
605242,"RP",4,1,-1,1,0,1,"A","A++"
543135,"SP",1,0,1,0,0,0,"A","A"
621381,"RP",6,1,-1,1,0,1,"A","A++"
608678,"RP",5,0,2,0,0,0,"A","A"
656529,"RP",8,0,0,0,0,0,"A","A"
672391,"RP",8,1,-3,0,0,0,"B2","B2"
640462,"RP",9,0,2,0,0,0,"A","A"
661527,"RP",11,0,1,0,1,0,"A","A++"
666374,"RP",7,1,-1,0,0,1,"A","A+"
605177,"RP",8,0,3,0,0,0,"B1","B1"
518489,"RP",7,0,-3,0,0,0,"B2","B2"
691094,"RP",4,0,-2,0,0,0,"A","A"
542585,"RP",8,0,1,0,0,0,"A","A"
663986,"RP",10,0,0,0,1,0,"A","A++"
665625,"RP",10,0,1,0,1,0,"A","A++"
664062,"SP",1,0,0,0,0,0,"A","A"
663855,"RP",9,0,3,0,0,0,"B1","B1"
686613,"SP",1,0,0,0,0,0,"A","A"
641703,"RP",7,1,-5,1,1,0,"B2","B2"
593576,"RP",8,2,0,0,0,0,"A","A"
606303,"RP",7,0,0,0,0,0,"A","A"
669713,"RP",7,1,-3,0,0,0,"B2","B2"
686610,"RP",6,0,-3,0,0,0,"B2","B2"
663941,"RP",7,0,-1,0,0,0,"A","A"
669461,"SP",1,0,0,0,0,0,"A","A"
641871,"RP",9,0,3,0,0,0,"B1","B1"
656234,"RP",6,0,2,1,0,1,"A","A++"
640451,"RP",9,2,5,1,0,1,"B1","B1"
657697,"RP",8,1,-1,1,1,1,"A","A++"
664139,"RP",6,1,0,0,1,0,"A","A++"
656257,"RP",8,0,3,1,1,1,"B1","B1"
656546,"RP",8,0,-3,0,0,0,"B2","B2"
669387,"RP",8,1,-1,1,1,0,"A","A++"
666364,"RP",7,0,-1,0,0,0,"A","A"
687330,"RP",6,0,0,0,0,0,"A","A"
687396,"RP",7,2,-1,0,1,1,"A","A++"
621363,"RP",7,0,0,0,0,0,"A","A"
666168,"RP",6,0,2,0,0,0,"A","A"
676710,"SP",1,0,0,0,0,0,"A","A"
664875,"RP",9,0,2,0,0,0,"A","A"
641729,"RP",8,2,3,0,1,1,"B1","B1"
543037,"SP",1,0,0,0,0,0,"A","A"
661403,"RP",9,0,0,0,0,0,"A","A"
669022,"SP",1,0,1,0,0,0,"A","A"
592094,"RP",8,0,2,0,0,0,"A","A"
621383,"SP",1,0,0,0,0,0,"A","A"
656638,"RP",9,0,0,0,0,0,"A","A"
657612,"RP",6,0,-1,1,0,1,"A","A++"
543056,"RP",8,0,1,0,0,0,"A","A"
595345,"RP",7,0,1,0,0,0,"A","A"
621366,"RP",8,0,-1,0,0,0,"A","A"
621345,"RP",7,2,2,0,0,1,"A","A+"
543518,"RP",8,2,3,0,1,0,"B1","B1"
502179,"RP",9,0,6,0,0,0,"B1","B1"
554430,"SP",1,0,0,0,0,0,"A","A"
592741,"RP",8,2,1,0,0,1,"A","A+"
669923,"SP",1,0,0,0,0,0,"A","A"
660813,"RP",10,0,0,0,1,0,"A","A++"
543101,"SP",1,0,0,0,0,0,"A","A"
622772,"RP",5,2,-1,1,0,1,"A","A++"
657571,"RP",6,0,-3,0,0,0,"B2","B2"
657514,"RP",7,0,-3,0,0,0,"B2","B2"
605441,"RP",8,1,-7,1,0,1,"B2","B2"
598286,"RP",6,2,-1,0,1,1,"A","A++"
571948,"RP",6,2,0,0,1,1,"A","A++"
669467,"RP",8,0,3,0,0,0,"B1","B1"
606149,"RP",7,0,3,0,0,0,"B1","B1"
676684,"RP",6,0,1,0,0,0,"A","A"
668933,"SP",1,0,0,0,0,0,"A","A"
672710,"RP",8,0,-1,0,0,0,"A","A"
657508,"RP",10,0,0,0,1,0,"A","A++"
663986,"RP",8,0,1,0,0,0,"A","A"
640451,"RP",9,0,2,0,0,0,"A","A"
608665,"RP",9,0,1,0,0,0,"A","A"
681982,"RP",6,0,-1,0,0,0,"A","A"
657240,"RP",7,0,6,0,0,0,"B1","B1"
456713,"RP",8,0,-1,0,0,0,"A","A"
543859,"RP",4,2,2,1,0,1,"A","A++"
663687,"RP",1,2,-2,0,1,1,"A","A++"
666619,"RP",6,2,-1,0,1,0,"A","A++"
543056,"RP",8,2,1,1,0,1,"A","A++"
669618,"RP",8,0,-1,0,0,0,"A","A"
518489,"RP",6,0,-3,0,0,0,"B2","B2"
592351,"SP",1,0,0,0,0,0,"A","A"
592741,"RP",7,0,2,0,0,0,"A","A"
642100,"RP",6,1,0,0,0,0,"A","A"
502085,"RP",8,1,2,0,1,1,"A","A++"
642585,"RP",9,0,1,0,0,0,"A","A"
608638,"RP",6,2,2,0,1,1,"A","A++"
592426,"RP",6,0,0,0,0,0,"A","A"
622663,"SP",1,0,0,0,0,0,"A","A"
621051,"RP",8,0,-2,0,0,0,"A","A"
592454,"RP",7,0,1,0,0,0,"A","A"
670970,"RP",9,0,-2,0,0,0,"A","A"
623433,"RP",7,0,3,0,0,0,"B1","B1"
518876,"SP",1,0,1,0,0,0,"A","A"
641835,"RP",7,0,4,0,0,0,"B1","B1"
518585,"RP",5,0,-2,0,0,1,"A","A+"
670174,"RP",5,0,0,0,0,0,"A","A"
592229,"RP",9,0,-2,0,0,0,"A","A"
573124,"RP",6,0,0,0,0,1,"A","A+"
656546,"RP",8,0,-2,0,0,0,"A","A"
640448,"RP",8,0,2,0,0,0,"A","A"
622780,"RP",11,0,0,0,1,0,"A","A++"
621381,"RP",7,0,-2,0,0,0,"A","A"
682243,"SP",1,0,0,0,0,0,"A","A"
663362,"SP",1,0,0,0,0,0,"A","A"
641360,"RP",7,0,-4,0,0,0,"B2","B2"
623437,"RP",10,0,0,0,1,0,"A","A++"
543475,"SP",1,0,0,0,0,0,"A","A"
666974,"RP",8,0,1,0,0,0,"A","A"
593576,"RP",7,2,2,0,1,0,"A","A++"
458681,"SP",1,0,0,0,0,0,"A","A"
593974,"RP",8,0,1,0,0,0,"A","A"
650960,"RP",7,2,-3,0,0,1,"B2","B2"
656945,"RP",8,2,1,0,0,1,"A","A+"
671345,"RP",7,2,1,0,0,0,"A","A"
669459,"RP",6,0,-2,0,0,0,"A","A"
493603,"RP",7,2,2,0,0,1,"A","A+"
656353,"RP",9,0,24,0,0,0,"B1","B1"
676272,"SP",1,0,0,0,0,0,"A","A"
663773,"SP",1,0,0,0,0,0,"A","A"
640455,"RP",5,0,1,0,1,1,"A","A++"
548384,"RP",7,0,2,0,0,0,"A","A"
663562,"RP",4,0,-15,0,0,0,"B2","B2"
669684,"RP",7,0,-1,0,0,0,"A","A"
694363,"SP",1,0,0,0,0,0,"A","A"
605447,"RP",9,2,4,1,1,0,"B1","B1"
672578,"RP",7,0,4,0,0,0,"B1","B1"
571539,"RP",3,2,-7,0,1,1,"B2","B2"
641793,"RP",6,1,-3,1,1,1,"B2","B2"
622065,"RP",7,0,-2,0,0,0,"A","A"
669212,"RP",7,0,1,0,0,0,"A","A"
571927,"RP",4,0,-6,0,1,0,"B2","B2"
666168,"RP",6,1,2,0,0,1,"A","A+"
554340,"RP",9,0,4,0,0,0,"B1","B1"
628708,"RP",6,0,0,0,0,1,"A","A+"
641941,"RP",7,0,-1,0,0,0,"A","A"
641743,"RP",9,0,8,0,0,0,"B1","B1"
674370,"SP",1,0,0,0,0,0,"A","A"
642547,"SP",1,0,1,0,0,0,"A","A"
621295,"RP",8,0,5,0,0,0,"B1","B1"
669674,"RP",8,0,-4,0,0,0,"B2","B2"
622075,"RP",5,0,-3,1,0,1,"B2","B2"
666808,"RP",9,0,2,0,0,0,"A","A"
660787,"RP",6,2,-2,0,1,1,"A","A++"
518617,"RP",9,0,-5,0,0,0,"B2","B2"
623465,"RP",9,0,1,0,0,0,"A","A"
542585,"RP",6,1,2,0,0,1,"A","A+"
502624,"SP",1,0,0,0,0,0,"A","A"
665625,"RP",6,2,0,0,1,1,"A","A++"
676254,"SP",1,0,0,0,0,0,"A","A"
472610,"RP",9,1,-2,0,1,1,"A","A++"
666374,"RP",5,1,0,0,1,1,"A","A++"
425794,"SP",1,0,0,0,0,0,"A","A"
650911,"SP",1,0,0,0,0,0,"A","A"
665152,"SP",1,0,0,0,0,0,"A","A"
666364,"RP",8,1,-1,0,0,1,"A","A+"
664208,"RP",7,0,4,0,0,0,"B1","B1"
660261,"SP",1,0,0,0,0,0,"A","A"
657006,"SP",1,0,0,0,0,0,"A","A"
572403,"RP",9,0,-6,0,0,0,"B2","B2"
595345,"RP",6,0,2,0,0,0,"A","A"
643493,"RP",6,1,-2,0,0,1,"A","A+"
661403,"RP",9,0,2,0,0,0,"A","A"
571670,"RP",8,0,2,0,0,0,"A","A"
445276,"RP",9,0,0,0,0,0,"A","A"
453286,"SP",1,0,1,0,0,0,"A","A"
643511,"RP",7,0,2,0,0,0,"A","A"
572020,"SP",1,0,0,0,0,0,"A","A"
630023,"SP",1,0,0,0,0,0,"A","A"
670280,"RP",9,0,0,0,0,0,"A","A"
523260,"RP",7,2,1,0,1,0,"A","A++"
681857,"SP",1,0,0,0,0,0,"A","A"
623149,"RP",9,0,0,0,0,0,"A","A"
656288,"SP",1,0,0,0,0,0,"A","A"
607259,"RP",7,0,-2,0,0,0,"A","A"
666154,"RP",7,0,-24,0,0,0,"B2","B2"
677053,"RP",11,0,0,0,1,0,"A","A++"
621244,"SP",1,0,0,0,0,0,"A","A"
676440,"SP",1,0,0,0,0,0,"A","A"
680686,"SP",1,0,1,0,0,0,"A","A"
571948,"RP",6,0,1,0,1,1,"A","A++"
614179,"RP",8,0,-2,0,0,0,"A","A"
657612,"RP",5,2,-2,0,0,1,"A","A+"
663765,"RP",7,1,-6,0,0,0,"B2","B2"
641154,"SP",1,0,0,0,0,0,"A","A"
657265,"RP",7,0,-1,0,0,0,"A","A"
669854,"SP",1,0,0,0,0,0,"A","A"
628452,"RP",9,0,3,0,0,0,"B1","B1"
663878,"RP",8,0,4,0,0,0,"B1","B1"
621345,"RP",8,0,3,0,0,0,"B1","B1"
605242,"RP",8,0,6,0,0,0,"B1","B1"
650556,"RP",8,0,2,0,0,0,"A","A"
623211,"RP",10,0,0,0,1,0,"A","A++"
676760,"RP",9,0,1,0,0,0,"A","A"
656638,"RP",8,2,1,0,1,1,"A","A++"
662253,"RP",7,0,-1,0,0,0,"A","A"
605280,"RP",8,1,1,0,1,1,"A","A++"
676775,"RP",2,0,1,0,0,0,"A","A"
611093,"RP",8,0,-3,0,0,0,"B2","B2"
686654,"RP",7,2,-1,0,0,1,"A","A+"
688427,"RP",7,0,24,0,0,0,"B1","B1"
592773,"RP",8,1,0,1,1,0,"A","A++"
621139,"RP",5,2,-5,1,1,0,"B2","B2"
666200,"SP",1,0,0,0,0,0,"A","A"
656257,"RP",6,2,-2,1,1,1,"A","A++"
678061,"RP",9,0,12,0,0,0,"B1","B1"
623507,"RP",9,0,-12,0,0,0,"B2","B2"
622772,"RP",6,1,0,0,0,1,"A","A+"
641871,"RP",9,0,-2,0,0,0,"A","A"
605135,"SP",1,0,0,0,0,0,"A","A"
657097,"RP",6,0,2,1,1,0,"A","A++"
686753,"RP",7,0,-4,0,0,0,"B2","B2"
669438,"RP",7,0,-3,0,0,0,"B2","B2"
675540,"RP",7,0,-6,0,0,0,"B2","B2"
455119,"RP",8,0,2,0,0,0,"A","A"
608337,"SP",1,0,0,0,0,0,"A","A"
656945,"RP",8,0,1,0,0,1,"A","A+"
663658,"RP",7,2,-10,1,1,0,"B2","B2"
456713,"RP",9,0,6,0,0,0,"B1","B1"
657376,"SP",1,0,0,0,0,0,"A","A"
453268,"RP",7,0,-1,0,0,0,"A","A"
518617,"RP",8,0,5,0,0,0,"B1","B1"
666808,"RP",9,0,3,0,0,0,"B1","B1"
592836,"SP",1,0,0,0,0,0,"A","A"
663776,"SP",1,0,0,0,0,0,"A","A"
661395,"RP",9,0,3,0,0,0,"B1","B1"
543521,"RP",4,1,0,0,1,0,"A","A++"
670280,"RP",9,0,2,0,0,0,"A","A"
668674,"RP",8,0,0,0,0,0,"A","A"
663558,"RP",6,0,4,0,0,0,"B1","B1"
502043,"SP",1,0,0,0,0,0,"A","A"
664875,"RP",9,0,3,0,0,0,"B1","B1"
445276,"RP",9,0,2,0,0,0,"A","A"
686747,"RP",6,0,-6,0,0,0,"B2","B2"
518886,"RP",9,0,4,0,0,0,"B1","B1"
596112,"RP",7,0,5,0,0,0,"B1","B1"
