"","pitcher","game_pk","Segmentation_tier2","game","performance","inning","p_per_inning"
"12854",669084,716672,"B1",1,1,0.667,1.49925037481259
"12855",669084,716706,"A",1,12,0.667,17.9910044977511
"12856",669084,716713,"B1",1,11,0.667,16.4917541229385
"12857",669084,716747,"B1",1,-3,1,-3
"12858",669084,716786,"B2",1,4,0.667,5.99700149925038
"12859",669084,716815,"B1",1,-2,1,-2
"12860",669084,716837,"A++",1,3,0.667,4.49775112443778
"12861",669084,718381,"B2",1,20,2.667,7.49906261717285
"12862",669093,717796,"B2",1,19,0.667,28.4857571214393
"12863",669093,717861,"A",1,22,0,Inf
"12864",669093,717903,"B2",1,17,0.667,25.4872563718141
"12865",669093,717987,"A++",1,12,0,Inf
"12866",669093,718007,"A++",1,19,0.667,28.4857571214393
"12867",669093,718055,"B1",1,0,0.667,0
"12868",669093,718088,"A+",1,0,0,NA
"12869",669093,718097,"B2",1,-3,1,-3
"12870",669093,718158,"A+",1,0,1,0
"12871",669093,718344,"B2",1,-2,0.667,-2.99850074962519
"12872",669093,718375,"B2",1,5,1.334,3.74812593703149
"12873",669093,718491,"B1",1,0,1,0
"12874",669105,717836,"B2",1,31,2,15.5
"12875",669105,718186,"B1",1,14,1.667,8.39832033593281
"12876",669105,718329,"B2",1,3,1.334,2.24887556221889
"12877",669111,716820,"A",1,-4,0.667,-5.99700149925038
"12878",669111,716888,"A",1,-4,0.667,-5.99700149925038
"12879",669111,716937,"B2",1,-4,0.667,-5.99700149925038
"12880",669111,716964,"A",1,9,0.667,13.4932533733133
"12881",669145,716377,"A",1,2,1.667,1.1997600479904
"12882",669145,717508,"B2",1,4,0.667,5.99700149925038
"12883",669145,717561,"B2",1,12,1.667,7.19856028794241
"12884",669145,717589,"B2",1,-2,0,-Inf
"12885",669145,717611,"B1",1,21,2.667,7.8740157480315
"12886",669145,717851,"B2",1,32,2.667,11.9985001874766
"12887",669145,717916,"B2",1,-1,1.667,-0.599880023995201
"12888",669165,716608,"B1",1,-6,1.667,-3.59928014397121
"12889",669169,717039,"B1",1,19,0.333,57.057057057057
"12890",669169,717113,"A",1,17,1.667,10.1979604079184
"12891",669169,717148,"B1",1,16,0.667,23.9880059970015
"12892",669169,717249,"B2",1,28,1,28
"12893",669169,717260,"B2",1,3,0.667,4.49775112443778
"12894",669169,717318,"A",1,-2,0.667,-2.99850074962519
"12895",669169,717332,"B2",1,0,0.667,0
"12896",669169,717356,"A",1,4,0.667,5.99700149925038
"12897",669169,717393,"A",1,10,0.667,14.9925037481259
"12898",669169,717463,"B2",1,0,0.667,0
"12899",669169,717500,"B2",1,-4,0.667,-5.99700149925038
"12900",669169,718299,"B2",1,13,2.334,5.56983718937447
"12901",669194,716358,"B2",1,-2,0.667,-2.99850074962519
"12902",669194,716427,"A",1,1,4.667,0.214270409256482
"12903",669211,717589,"A++",1,27,0.667,40.47976011994
"12904",669211,717601,"A",1,-4,0.667,-5.99700149925038
"12905",669211,717651,"B2",1,24,0.667,35.9820089955023
"12906",669211,717677,"B2",1,5,1.334,3.74812593703149
"12907",669211,717744,"B2",1,0,0.667,0
"12908",669211,717808,"B1",1,-3,2.334,-1.2853470437018
"12909",669211,717849,"A",1,1,1,1
"12910",669211,717916,"B2",1,2,0.333,6.006006006006
"12911",669211,717974,"B2",1,1,0.333,3.003003003003
"12912",669211,718001,"B2",1,6,1,6
"12913",669211,718259,"A",1,7,1.667,4.19916016796641
"12914",669211,718298,"B1",1,6,0,Inf
"12915",669211,718314,"B2",1,12,1,12
"12916",669211,718401,"B1",1,6,0,Inf
"12917",669211,718405,"B1",1,-1,0.667,-1.49925037481259
"12918",669211,718447,"A++",1,0,0,NA
"12919",669211,718459,"A++",1,-2,0.667,-2.99850074962519
"12920",669211,718599,"A",1,5,0.667,7.49625187406297
"12921",669211,718664,"B2",1,3,1,3
"12922",669211,718694,"A+",1,6,0.334,17.9640718562874
"12923",669211,718748,"A",1,9,0,Inf
"12924",669211,718761,"A+",1,0,0,NA
"12925",669211,718782,"B1",1,-1,0.667,-1.49925037481259
"12926",669212,716380,"A",1,13,0.667,19.4902548725637
"12927",669212,716435,"A++",1,-1,0.667,-1.49925037481259
"12928",669212,716450,"B2",1,8,2,4
"12929",669212,716489,"A",1,-6,1.667,-3.59928014397121
"12930",669212,716517,"B2",1,-2,0.667,-2.99850074962519
"12931",669212,716575,"B1",1,19,0.667,28.4857571214393
"12932",669212,716605,"B1",1,19,0,Inf
"12933",669212,716633,"A",1,6,0.667,8.99550224887557
"12934",669212,716717,"B2",1,-2,1,-2
"12935",669212,716729,"A",1,10,0.333,30.03003003003
"12936",669212,716767,"A",1,4,0.667,5.99700149925038
"12937",669212,716813,"B2",1,-2,1,-2
"12938",669212,716846,"B2",1,0,0.667,0
"12939",669212,716875,"A++",1,5,1,5
"12940",669212,716922,"B2",1,3,0.667,4.49775112443778
"12941",669212,716956,"A",1,9,0.667,13.4932533733133
"12942",669212,716973,"B2",1,0,1,0
"12943",669212,717024,"A",1,7,0.667,10.4947526236882
"12944",669212,717060,"A",1,-5,1.667,-2.999400119976
"12945",669212,717115,"B2",1,3,1,3
"12946",669212,717184,"A++",1,22,0.334,65.868263473054
"12947",669212,717217,"B2",1,15,0.667,22.4887556221889
"12948",669212,717249,"B1",1,7,0.333,21.021021021021
"12949",669212,717283,"A",1,1,0.667,1.49925037481259
"12950",669212,717315,"A",1,-3,1,-3
"12951",669212,717364,"B1",1,11,0.667,16.4917541229385
"12952",669212,717415,"A",1,9,0.333,27.027027027027
"12953",669212,717443,"B1",1,11,1,11
"12954",669212,717469,"A",1,2,0.667,2.99850074962519
"12955",669212,717495,"A++",1,-1,1,-1
"12956",669212,717546,"B1",1,1,0.667,1.49925037481259
"12957",669212,717577,"B1",1,10,0.667,14.9925037481259
"12958",669212,717625,"A",1,0,0.667,0
"12959",669212,717660,"B1",1,0,0.667,0
"12960",669212,717663,"A",1,0,0.667,0
"12961",669212,717706,"B1",1,4,0.667,5.99700149925038
"12962",669212,717750,"A",1,12,0.667,17.9910044977511
"12963",669212,717772,"B2",1,3,0.667,4.49775112443778
"12964",669212,717833,"A",1,1,0.667,1.49925037481259
"12965",669212,717858,"B1",1,-6,0.667,-8.99550224887557
"12966",669212,717873,"A",1,4,0.667,5.99700149925038
"12967",669212,717937,"A",1,9,0,Inf
"12968",669212,717967,"B2",1,-4,0.334,-11.9760479041916
"12969",669212,717993,"A+",1,3,1,3
"12970",669212,718048,"B2",1,-6,1.667,-3.59928014397121
"12971",669212,718099,"A",1,12,0.667,17.9910044977511
"12972",669212,718129,"B2",1,6,1,6
"12973",669212,718191,"A",1,11,0.667,16.4917541229385
"12974",669212,718234,"B2",1,0,0.667,0
"12975",669212,718261,"A",1,12,0.667,17.9910044977511
"12976",669212,718339,"A+",1,9,1,9
"12977",669212,718385,"A",1,9,0.667,13.4932533733133
"12978",669212,718421,"A+",1,-6,1,-6
"12979",669212,718488,"A",1,7,1.667,4.19916016796641
"12980",669212,718530,"A",1,8,1.333,6.00150037509377
"12981",669212,718573,"A",1,6,0.667,8.99550224887557
"12982",669212,718663,"A",1,-6,1.667,-3.59928014397121
"12983",669212,718689,"A",1,1,0.667,1.49925037481259
"12984",669212,718721,"A++",1,4,0.667,5.99700149925038
"12985",669212,718735,"A",1,4,0.667,5.99700149925038
"12986",669212,718763,"B1",1,0,0.667,0
"12987",669270,716560,"B2",1,11,0.667,16.4917541229385
"12988",669270,716614,"B2",1,3,1.334,2.24887556221889
"12989",669270,716640,"B1",1,9,1.667,5.39892021595681
"12990",669270,716705,"B1",1,4,1.667,2.3995200959808
"12991",669270,716763,"B2",1,3,0.667,4.49775112443778
"12992",669270,717295,"A",1,17,0,Inf
"12993",669270,717381,"A",1,9,1.667,5.39892021595681
"12994",669270,717832,"B2",1,6,1,6
"12995",669270,718716,"B2",1,24,1.667,14.3971205758848
"12996",669276,716674,"B1",1,6,0.333,18.018018018018
"12997",669276,716689,"A",1,16,0.667,23.9880059970015
"12998",669276,716725,"A+",1,4,0.667,5.99700149925038
"12999",669276,717664,"B1",1,16,0,Inf
"13000",669276,718148,"A",1,19,1.333,14.2535633908477
"13001",669276,718192,"A+",1,0,0,NA
"13002",669276,718277,"A",1,0,0.334,0
"13003",669276,718283,"A",1,5,0.667,7.49625187406297
"13004",669276,718321,"B1",1,12,0.667,17.9910044977511
"13005",669276,718352,"A",1,16,0.333,48.048048048048
"13006",669276,718410,"B1",1,-4,0.667,-5.99700149925038
"13007",669276,718429,"B1",1,10,0.333,30.03003003003
"13008",669276,718489,"A++",1,1,0.667,1.49925037481259
"13009",669276,718507,"A",1,1,0.667,1.49925037481259
"13010",669276,718533,"A",1,-2,1.667,-1.1997600479904
"13011",669276,718563,"A",1,-2,0.667,-2.99850074962519
"13012",669276,718579,"B1",1,-2,0.667,-2.99850074962519
"13013",669276,718620,"A+",1,-2,0.334,-5.98802395209581
"13014",669276,718636,"A++",1,1,0.667,1.49925037481259
"13015",669276,718659,"B2",1,-4,1.667,-2.3995200959808
"13016",669276,718697,"B1",1,3,0.333,9.009009009009
"13017",669276,718711,"B1",1,3,0,Inf
"13018",669276,718780,"A++",1,3,0.333,9.009009009009
"13019",669330,716367,"A",1,-3,0.667,-4.49775112443778
"13020",669330,716402,"A",1,0,0.667,0
"13021",669330,716416,"B1",1,-4,0.667,-5.99700149925038
"13022",669330,716483,"A++",1,-2,1.667,-1.1997600479904
"13023",669330,718726,"A",1,-4,4.667,-0.857081637025927
"13024",669387,716398,"A++",1,6,0.334,17.9640718562874
"13025",669387,716409,"A",1,4,0.667,5.99700149925038
"13026",669387,716432,"A",1,4,0.334,11.9760479041916
"13027",669387,716462,"A",1,7,0.667,10.4947526236882
"13028",669387,716487,"A",1,1,0.333,3.003003003003
"13029",669387,716497,"B1",1,1,0.334,2.99401197604791
"13030",669387,716551,"A",1,-2,0.667,-2.99850074962519
"13031",669387,716579,"A",1,-2,0.667,-2.99850074962519
"13032",669387,716600,"A",1,-2,0.334,-5.98802395209581
"13033",669387,716620,"B1",1,7,0.667,10.4947526236882
"13034",669387,716651,"B1",1,17,0.667,25.4872563718141
"13035",669387,716697,"A",1,0,0.667,0
"13036",669387,716718,"A",1,4,0.667,5.99700149925038
"13037",669387,716766,"A",1,-4,0.667,-5.99700149925038
"13038",669387,717058,"A",1,7,0.667,10.4947526236882
"13039",669387,717095,"A++",1,0,1,0
"13040",669387,717105,"B1",1,4,0.667,5.99700149925038
"13041",669387,717131,"B1",1,8,0.667,11.9940029985008
"13042",669387,717208,"A++",1,0,1.334,0
"13043",669387,717234,"A++",1,0,0,NA
"13044",669387,717246,"A",1,-2,0.667,-2.99850074962519
"13045",669387,717276,"B1",1,4,1.334,2.99850074962519
"13046",669387,717297,"B1",1,0,1.334,0
"13047",669387,717364,"B2",1,0,0.667,0
"13048",669387,717398,"A",1,6,0.333,18.018018018018
"13049",669387,717492,"A++",1,-2,0.667,-2.99850074962519
"13050",669387,717531,"A+",1,6,1,6
"13051",669387,717562,"B2",1,2,1.667,1.1997600479904
"13052",669387,717585,"A",1,-1,0.667,-1.49925037481259
"13053",669387,717620,"A++",1,3,0.334,8.98203592814372
"13054",669387,717654,"B1",1,19,0.667,28.4857571214393
"13055",669387,717686,"A",1,1,0.667,1.49925037481259
"13056",669387,717710,"A+",1,0,1,0
"13057",669387,717740,"A",1,12,1,12
"13058",669391,717239,"B1",1,12,1.667,7.19856028794241
"13059",669391,717780,"A",1,21,1.667,12.5974805038992
"13060",669395,716904,"A",1,16,0,Inf
"13061",669395,716955,"A",1,1,0.667,1.49925037481259
"13062",669395,716963,"A",1,4,0.333,12.012012012012
"13063",669395,716981,"B2",1,-4,0.334,-11.9760479041916
"13064",669395,717019,"A",1,3,0.333,9.009009009009
"13065",669395,717077,"B1",1,-4,0.667,-5.99700149925038
"13066",669395,717140,"A+",1,1,0,Inf
"13067",669395,717170,"A+",1,12,0,Inf
"13068",669395,717198,"A",1,-4,0.667,-5.99700149925038
"13069",669395,717207,"A++",1,3,0,Inf
"13070",669395,717249,"B2",1,7,0.667,10.4947526236882
"13071",669395,717304,"A++",1,16,0,Inf
"13072",669395,717356,"B1",1,6,0.667,8.99550224887557
"13073",669395,717368,"A",1,-4,0.667,-5.99700149925038
"13074",669395,717393,"A",1,7,0.667,10.4947526236882
"13075",669395,717443,"B2",1,-2,0.334,-5.98802395209581
"13076",669395,717482,"B2",1,5,0.667,7.49625187406297
"13077",669395,718630,"B2",1,19,0.667,28.4857571214393
"13078",669395,718692,"B2",1,-2,0.667,-2.99850074962519
"13079",669395,718719,"B1",1,2,0.667,2.99850074962519
"13080",669395,718745,"A++",1,17,1,17
"13081",669395,718775,"A",1,9,0.667,13.4932533733133
"13082",669424,716734,"A",1,3,0,Inf
"13083",669424,716786,"B1",1,1,1.667,0.599880023995201
"13084",669424,716841,"B1",1,-1,0.667,-1.49925037481259
"13085",669424,716864,"A",1,14,1,14
"13086",669424,716893,"B2",1,1,1.667,0.599880023995201
"13087",669424,716933,"B2",1,15,1.667,8.99820035992802
"13088",669424,717036,"A",1,0,1.667,0
"13089",669424,717054,"B1",1,22,0,Inf
"13090",669424,717108,"A",1,6,0.667,8.99550224887557
"13091",669424,717132,"A",1,0,1.667,0
"13092",669424,717480,"A",1,0,1.667,0
"13093",669424,717667,"A",1,20,0.667,29.9850074962519
"13094",669424,718005,"A",1,25,0.667,37.4812593703149
"13095",669424,718021,"B1",1,3,0.667,4.49775112443778
"13096",669424,718048,"B1",1,-4,0.667,-5.99700149925038
"13097",669424,718207,"B2",1,19,0.667,28.4857571214393
"13098",669424,718253,"B2",1,7,0,Inf
"13099",669424,718262,"B1",1,6,0.667,8.99550224887557
"13100",669424,718310,"A++",1,3,0.333,9.009009009009
"13101",669424,718340,"A++",1,-4,0.667,-5.99700149925038
"13102",669424,718373,"A++",1,30,0,Inf
"13103",669424,718420,"B2",1,27,1.667,16.1967606478704
"13104",669424,718477,"A++",1,3,0.333,9.009009009009
"13105",669424,718486,"A",1,-6,0.667,-8.99550224887557
"13106",669424,718525,"A++",1,13,1.334,9.74512743628186
"13107",669424,718570,"A++",1,3,0.667,4.49775112443778
"13108",669424,718583,"A",1,12,0.667,17.9910044977511
"13109",669424,718640,"A",1,-4,0.667,-5.99700149925038
"13110",669424,718653,"A",1,-1,0.667,-1.49925037481259
"13111",669424,718679,"A++",1,7,0.334,20.9580838323354
"13112",669424,718695,"B1",1,1,0.667,1.49925037481259
"13113",669424,718730,"B2",1,6,1,6
"13114",669424,718760,"A",1,1,0.333,3.003003003003
"13115",669424,718764,"A",1,0,0,NA
"13116",669438,717299,"B1",1,56,2.333,24.0034290612945
"13117",669438,717373,"A",1,-1,1.667,-0.599880023995201
"13118",669438,717457,"B2",1,15,2,7.5
"13119",669438,717485,"B2",1,6,1.333,4.50112528132033
"13120",669438,717552,"B2",1,-3,2,-1.5
"13121",669438,717570,"A",1,13,0.667,19.4902548725637
"13122",669438,717606,"A++",1,11,2,5.5
"13123",669438,717647,"B2",1,-6,1.333,-4.50112528132033
"13124",669438,717738,"A",1,21,1.667,12.5974805038992
"13125",669438,717821,"B2",1,-2,0.667,-2.99850074962519
"13126",669438,717886,"B2",1,17,2,8.5
"13127",669438,717925,"A+",1,12,1,12
"13128",669438,717979,"B2",1,10,1.667,5.99880023995201
"13129",669438,718021,"B2",1,31,1.333,23.2558139534884
"13130",669438,718031,"B1",1,1,0.333,3.003003003003
"13131",669438,718089,"B2",1,8,2.333,3.42906129447064
"13132",669438,718123,"B1",1,25,0.333,75.075075075075
"13133",669438,718173,"A",1,9,1.667,5.39892021595681
"13134",669438,718208,"B2",1,9,2,4.5
"13135",669438,718272,"B1",1,20,0.333,60.06006006006
"13136",669438,718292,"A++",1,1,0,Inf
"13137",669438,718381,"B1",1,22,2,11
"13138",669438,718428,"A",1,-2,2.333,-0.85726532361766
"13139",669438,718459,"A++",1,0,0.333,0
"13140",669438,718530,"A",1,2,2.667,0.749906261717285
"13141",669438,718585,"B1",1,9,2.334,3.8560411311054
"13142",669438,718622,"A",1,27,1.667,16.1967606478704
"13143",669438,718690,"B2",1,7,1,7
"13144",669438,718723,"A",1,6,2.333,2.57179597085298
"13145",669438,718776,"B2",1,13,0.667,19.4902548725637
"13146",669459,716427,"B1",1,0,0.667,0
"13147",669459,716443,"A",1,14,0.666,21.021021021021
"13148",669459,716499,"B1",1,-2,0.667,-2.99850074962519
"13149",669459,716567,"B1",1,27,0.333,81.081081081081
"13150",669459,716627,"A",1,7,1.667,4.19916016796641
"13151",669459,716692,"B1",1,-2,0.667,-2.99850074962519
"13152",669459,716732,"A++",1,12,0,Inf
"13153",669459,716756,"B1",1,6,0.333,18.018018018018
"13154",669459,716774,"B2",1,-4,0.334,-11.9760479041916
"13155",669459,716833,"B1",1,0,0.667,0
"13156",669459,716868,"A",1,12,0.333,36.036036036036
"13157",669459,716889,"B1",1,6,0,Inf
"13158",669459,716919,"B1",1,1,1,1
"13159",669459,716957,"A",1,-6,1,-6
"13160",669459,716977,"A",1,9,0.667,13.4932533733133
"13161",669459,716998,"A++",1,3,0.334,8.98203592814372
"13162",669459,717003,"A+",1,0,0,NA
"13163",669459,717057,"A",1,12,0,Inf
"13164",669459,717073,"B2",1,3,0.334,8.98203592814372
"13165",669459,717190,"A+",1,-2,1,-2
"13166",669459,717210,"A++",1,-1,0.333,-3.003003003003
"13167",669459,717244,"A+",1,13,0.334,38.9221556886228
"13168",669459,717259,"A++",1,0,0,NA
"13169",669459,717289,"B2",1,-4,1.333,-3.00075018754689
"13170",669459,717337,"A",1,13,0,Inf
"13171",669459,717340,"B1",1,-2,0.667,-2.99850074962519
"13172",669459,717420,"A",1,9,0.333,27.027027027027
"13173",669459,717425,"A+",1,-4,0.334,-11.9760479041916
"13174",669459,717477,"A",1,-1,0.333,-3.003003003003
"13175",669459,717498,"A",1,0,0,NA
"13176",669459,717522,"A",1,11,0.667,16.4917541229385
"13177",669459,717568,"B2",1,-3,1.667,-1.7996400719856
"13178",669459,717639,"A",1,-8,1.667,-4.79904019196161
"13179",669459,717680,"A++",1,9,0.333,27.027027027027
"13180",669459,717719,"B1",1,4,0.333,12.012012012012
"13181",669459,717755,"A",1,6,0.667,8.99550224887557
"13182",669459,717757,"B2",1,-2,0.667,-2.99850074962519
"13183",669459,717804,"B2",1,-2,0,-Inf
"13184",669459,717821,"B1",1,3,0.667,4.49775112443778
"13185",669459,717881,"B1",1,-2,0.667,-2.99850074962519
"13186",669459,717933,"A++",1,10,1,10
"13187",669459,717981,"B1",1,12,0.333,36.036036036036
"13188",669459,717991,"A++",1,1,0.334,2.99401197604791
"13189",669459,718060,"A",1,9,0,Inf
"13190",669459,718073,"A",1,-2,0.667,-2.99850074962519
"13191",669459,718101,"A",1,-2,0.667,-2.99850074962519
"13192",669459,718139,"A",1,6,0.667,8.99550224887557
"13193",669459,718146,"B1",1,11,0,Inf
"13194",669459,718184,"B1",1,-2,0,-Inf
"13195",669459,718199,"A",1,3,0.333,9.009009009009
"13196",669459,718226,"A",1,4,0.667,5.99700149925038
"13197",669459,718263,"A++",1,9,1,9
"13198",669459,718282,"A",1,-2,0.334,-5.98802395209581
"13199",669459,718342,"A",1,4,0.333,12.012012012012
"13200",669459,718358,"B2",1,0,0.334,0
"13201",669459,718438,"A+",1,9,0.334,26.9461077844312
"13202",669459,718467,"A++",1,-1,0.667,-1.49925037481259
"13203",669459,718494,"A",1,7,0.667,10.4947526236882
"13204",669459,718527,"B1",1,-3,1,-3
"13205",669459,718550,"B1",1,6,0.333,18.018018018018
"13206",669459,718598,"B1",1,-3,1,-3
"13207",669459,718611,"B2",1,0,0,NA
"13208",669459,718656,"A",1,7,0.667,10.4947526236882
"13209",669459,718683,"B2",1,11,1,11
"13210",669459,718736,"A",1,-1,1,-1
"13211",669459,718770,"B2",1,2,1,2
"13212",669461,716372,"B1",1,0,0.334,0
"13213",669461,716388,"B2",1,-2,0.667,-2.99850074962519
"13214",669461,716408,"A++",1,4,1,4
"13215",669461,716476,"A",1,17,0.334,50.8982035928144
"13216",669461,716491,"B2",1,0,0.667,0
"13217",669461,716541,"A",1,-1,1.333,-0.750187546886722
"13218",669461,716572,"A++",1,2,1,2
"13219",669461,716621,"A+",1,9,1,9
"13220",669461,716677,"A++",1,-3,1,-3
"13221",669461,716680,"B2",1,-2,1,-2
"13222",669461,718083,"B1",1,7,0.667,10.4947526236882
"13223",669467,716372,"B1",1,18,1,18
"13224",669467,716396,"A++",1,4,1.333,3.00075018754689
"13225",669467,716457,"A+",1,6,0.666,9.009009009009
"13226",669467,716515,"A+",1,6,0.667,8.99550224887557
"13227",669467,716557,"B2",1,1,1.667,0.599880023995201
"13228",669467,716572,"A",1,0,0.667,0
"13229",669467,716636,"A++",1,27,1.334,20.23988005997
"13230",669467,716642,"B2",1,1,0.334,2.99401197604791
"13231",669467,716677,"A",1,6,0.334,17.9640718562874
"13232",669467,716689,"A+",1,0,0,NA
"13233",669467,716709,"B1",1,9,0.334,26.9461077844312
"13234",669467,716733,"B1",1,9,0.667,13.4932533733133
"13235",669467,716744,"A+",1,3,0.334,8.98203592814372
"13236",669467,716782,"A",1,3,0.333,9.009009009009
"13237",669467,716809,"A",1,9,0.667,13.4932533733133
"13238",669467,716847,"B2",1,15,0.666,22.5225225225225
"13239",669467,716886,"B1",1,9,1,9
"13240",669467,716901,"B2",1,0,0.667,0
"13241",669467,716921,"A",1,1,0.666,1.5015015015015
"13242",669467,716958,"B2",1,2,1,2
"13243",669467,717039,"B2",1,12,1.667,7.19856028794241
"13244",669467,717085,"A++",1,12,0.333,36.036036036036
"13245",669467,717099,"A",1,6,0.333,18.018018018018
"13246",669467,717119,"B1",1,9,1.667,5.39892021595681
"13247",669467,717155,"B1",1,6,0.333,18.018018018018
"13248",669467,717213,"B2",1,2,2,1
"13249",669467,717226,"A",1,4,0.333,12.012012012012
"13250",669467,717244,"A+",1,7,1,7
"13251",669467,717322,"B1",1,0,0.667,0
"13252",669467,717325,"A",1,3,0.667,4.49775112443778
"13253",669467,717351,"A",1,4,1.333,3.00075018754689
"13254",669467,717407,"A",1,12,1.333,9.00225056264066
"13255",669467,717455,"B1",1,10,0.334,29.9401197604791
"13256",669467,717515,"A++",1,7,0.667,10.4947526236882
"13257",669467,717550,"B2",1,0,0,NA
"13258",669467,717582,"A++",1,4,0,Inf
"13259",669467,717623,"B1",1,4,0.667,5.99700149925038
"13260",669467,717673,"A",1,7,0.667,10.4947526236882
"13261",669467,717713,"A+",1,1,1,1
"13262",669467,717718,"A",1,9,0.334,26.9461077844312
"13263",669467,717791,"A",1,7,0.667,10.4947526236882
"13264",669467,717797,"A",1,1,0.667,1.49925037481259
"13265",669467,717832,"B1",1,0,0.334,0
"13266",669467,717879,"A+",1,-3,1,-3
"13267",669467,717930,"B1",1,7,1,7
"13268",669467,717996,"A",1,4,0.333,12.012012012012
"13269",669467,718022,"A",1,6,0.667,8.99550224887557
"13270",669467,718071,"A",1,0,1.667,0
"13271",669467,718113,"A++",1,-2,1,-2
"13272",669467,718131,"A+",1,4,0.667,5.99700149925038
